montecarlo,3649c8ee6eba0c,1,1,0,0
shantenMCS,3649c970936552,1,1,0,0
montecarlo,3649c8ee6eba0c,1,0,0,0
shantenMCS,3649c970936552,1,0,1,0
montecarlo,3649c8ee6eba0c,1,0,1,0
montecarlo,3649c8ee6eba0c,1,0,0,0
montecarlo,3649cb81fdc0ec,1,0,1,0
montecarlo,3649cb81fdc0ec,1,0,0,0
montecarlo,3649cd6d47bb1a,1,0,0,0
montecarlo,3649cd6d47bb1a,1,0,0,0
shantenMCS,3649ce3f636d24,0,0,0,0
montecarlo,3649cd6d47bb1a,1,1,0,0
montecarlo,3649cd6d47bb1a,1,0,1,0
montecarlo,3649cd6d47bb1a,1,1,0,0
montecarlo,3649d0acac2192,1,0,0,0
montecarlo,3649d0acac2192,1,1,0,0
montecarlo,3649d0acac2192,1,0,0,0
shantenMCS,3649d1a6c07b60,1,0,1,0
montecarlo,3649d0acac2192,0,0,0,0
shantenMCS,3649d1a6c07b60,1,0,0,0
montecarlo,3649d0acac2192,0,0,0,0
montecarlo,3649d0acac2192,1,0,1,0
montecarlo,3649da1522e6b4,1,0,0,0
montecarlo,3649da1522e6b4,1,0,0,0
montecarlo,3649da1522e6b4,1,0,0,0
montecarlo,3649da1522e6b4,1,0,0,0
montecarlo,3649da1522e6b4,1,0,0,0
shantenMCS,3649dcdd736ede,1,0,1,0
montecarlo,3649dd2573d976,1,0,1,0
montecarlo,3649dd2573d976,0,0,0,0
shantenMCS,3649ddd54cefae,1,0,0,0
montecarlo,3649dd2573d976,1,1,0,0
montecarlo,3649dd2573d976,1,0,0,0
montecarlo,3649dd2573d976,1,0,0,0
montecarlo,3649df229a913e,1,0,0,0
montecarlo,3649df229a913e,1,1,0,0
montecarlo,3649df229a913e,1,1,0,0
shantenMCS,3649dfa834ed08,1,0,0,0
montecarlo,3649df229a913e,1,0,0,0
montecarlo,3649df229a913e,1,0,0,0
shantenMCS,3649dfa834ed08,1,0,1,0
montecarlo,3649e10e389f36,1,0,0,0
shantenMCS,3649e15482711a,1,0,1,0
montecarlo,3649e10e389f36,1,0,1,0
montecarlo,3649e10e389f36,1,1,0,0
shantenMCS,3649e15482711a,1,0,0,0
montecarlo,3649e10e389f36,1,0,0,0
shantenMCS,3649e28b210da2,0,0,0,0
montecarlo,3649e2bb39fd6e,0,0,0,0
montecarlo,3649e3e0a0b1aa,1,0,0,0
montecarlo,3649e3e0a0b1aa,1,0,0,0
montecarlo,3649e3e0a0b1aa,0,0,0,0
montecarlo,3649e3e0a0b1aa,1,0,0,0
montecarlo,3649e3e0a0b1aa,1,0,0,0
montecarlo,3649e3e0a0b1aa,1,1,0,0
shantenMCS,3649e6e8ee43b0,1,1,0,0
montecarlo,3649e3e0a0b1aa,1,0,0,0
shantenMCS,3649e6e8ee43b0,1,0,0,0
montecarlo,3649e7c8005a0c,1,0,0,0
shantenMCS,3649e6e8ee43b0,1,0,1,0
montecarlo,3649e7c8005a0c,1,0,1,0
shantenMCS,3649e6e8ee43b0,1,0,0,0
montecarlo,3649e7c8005a0c,1,0,0,0
montecarlo,3649e7c8005a0c,1,0,1,0
shantenMCS,3649e9155cade0,1,0,0,0
montecarlo,3649e7c8005a0c,1,0,0,0
montecarlo,3649e7c8005a0c,1,0,0,0
shantenMCS,3649ea3bded4b0,0,0,0,0
shantenMCS,3649ea3bded4b0,1,0,1,0
montecarlo,3649eaa9798ad8,1,0,0,0
shantenMCS,3649ea3bded4b0,1,0,1,0
shantenMCS,3649ea3bded4b0,1,0,1,0
montecarlo,3649eb3b5693ea,1,0,1,0
shantenMCS,3649ea3bded4b0,1,1,0,0
shantenMCS,3649ea3bded4b0,0,0,0,0
montecarlo,3649eb3b5693ea,1,1,0,0
shantenMCS,3649ea3bded4b0,0,0,0,0
montecarlo,3649eb3b5693ea,1,0,0,0
shantenMCS,3649ea3bded4b0,1,0,0,0
shantenMCS,3649ecd2ed6c70,1,1,0,0
shantenMCS,3649ecd2ed6c70,1,0,0,0
montecarlo,3649ed4446a17a,0,0,0,0
shantenMCS,3649ecd2ed6c70,1,1,0,0
montecarlo,3649ed4446a17a,0,0,0,0
shantenMCS,3649ee7bdf28e0,0,0,0,0
montecarlo,3649ed4446a17a,1,0,1,0
shantenMCS,3649ef9fc547f2,1,0,0,0
montecarlo,3649ed4446a17a,1,0,0,0
shantenMCS,3649ef9fc547f2,1,0,0,0
montecarlo,3649ed4446a17a,1,0,1,0
montecarlo,3649ed4446a17a,1,1,0,0
shantenMCS,3649ef9fc547f2,0,0,0,0
