shantenBlind,364920f040688a,"xyz123 (34,400) 44.0","Malacky (25,400) 5.0","NoName (20,500) -19.0","いおりさん (19,700) -30.0"
shantenBlind,364920f1689df4,"ad_mejp (43,200) 53.0","ねこ猫 (21,700) 2.0","たかみはな (18,400) -22.0","NoName (16,700) -33.0"
shantenBlind,364922dff42398,"強風の中の桶屋 (48,000) 57.0","NoName (21,600) 2.0","ａｋｉｈａｙｕｕ (17,900) -22.0","Jsku (12,500) -37.0"
