shantenMCS,364a297230cb92,"ミラック (41,900) 52.0","majjjang (31,000) 11.0","文月光衛門 (18,100) -22.0","NoName (9,000) -41.0"
montecarlo,364a278c359736,"NoName (65,100) 75.0","笹野台のクマ (19,100) -1.0","痔ろうラモ（伊） (12,700) -27.0","faust (3,100) -47.0"
montecarlo,364a292083f1d4,"cocoproj (33,200) 43.0","笹谷 (25,600) 6.0","NoName (21,200) -19.0","ランデブー (20,000) -30.0"
shantenMCS,364a2795242646,"tbtjtjbt (41,700) 51.0","Shiizuu (31,600) 12.0","石健 (18,200) -22.0","NoName (8,500) -41.0"
montecarlo,364a291a2e9832,"初月改二 (38,600) 49.0","NoName (27,000) 7.0","ILin (21,100) -19.0","地下鉄くん (13,300) -37.0"
shantenMCS,364a294e4f4a00,"がってぃー (62,500) 72.0","不許 (25,700) 6.0","Kihi (20,500) -19.0","NoName (-8,700) -59.0"
montecarlo,364a296521baea,"キャメロン (32,500) 42.0","277 (24,700) 5.0","NoName (24,700) -15.0","Nack5 (18,100) -32.0"
shantenMCS,364a2937fc8ede,"チョコには緑茶 (41,400) 52.0","dragon23 (30,800) 11.0","NoName (20,400) -20.0","kyoto (7,400) -43.0"
shantenMCS,364a291a0299fc,"hona01 (43,200) 52.0","ハルホレキン (26,600) 7.0","cyon (19,500) -20.0","NoName (10,700) -39.0"
montecarlo,364a291a5a7e54,"H.T.T. (44,600) 54.0","muonh (23,300) 3.0","yhsn (20,500) -19.0","NoName (11,600) -38.0"
shantenMCS,364a291a7f98d8,"深海魚通信 (33,700) 43.0","0419zzto (32,700) 13.0","NoName (20,500) -19.0","2square (13,100) -37.0"
shantenMCS,364a29347e7518,"やまざくら (38,800) 49.0","kazu315 (30,100) 10.0","NoName (18,300) -22.0","はしもん1231 (12,800) -37.0"
montecarlo,364a2975b36090,"熟女２ (50,200) 61.0","ecoco (31,300) 11.0","kazki (20,100) -20.0","NoName (-1,600) -52.0"
montecarlo,364a28b2067eb6,"どじんさん (33,600) 44.0","NoName (25,400) 5.0","rigaku (21,000) -19.0","ぴー。 (20,000) -30.0"
