shantenMCS,3649e289607bc4,1,0,1,0
shantenMCS,3649e289607bc4,1,0,0,0
montecarlo,3649e4e5fcb1f2,0,0,0,0
montecarlo,3649e4e5fcb1f2,1,0,0,0
montecarlo,3649e4e5fcb1f2,1,1,0,0
montecarlo,3649e4e5fcb1f2,1,0,0,0
montecarlo,3649e4e5fcb1f2,0,0,0,0
montecarlo,3649e8356c93ee,1,0,0,0
montecarlo,3649e8356c93ee,0,0,0,0
montecarlo,3649e8356c93ee,1,0,1,0
montecarlo,3649e8356c93ee,1,0,1,0
montecarlo,3649e8356c93ee,0,0,0,0
montecarlo,3649ecb06b4c9e,1,0,1,0
montecarlo,3649ecb06b4c9e,1,1,0,0
montecarlo,3649ecb06b4c9e,1,0,1,0
montecarlo,3649ee2728e94c,0,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649ee2728e94c,1,0,0,0
montecarlo,3649f1d117ccd8,1,0,0,0
montecarlo,3649f1d117ccd8,1,0,0,0
montecarlo,3649f1d117ccd8,1,0,0,0
montecarlo,3649f1d117ccd8,1,1,0,0
montecarlo,3649f3239b1c7c,1,0,0,0
montecarlo,3649f3239b1c7c,1,0,0,0
montecarlo,3649f3239b1c7c,1,1,0,0
montecarlo,3649f3239b1c7c,0,0,0,0
montecarlo,3649f3239b1c7c,1,0,0,0
montecarlo,3649f570e2979a,1,0,0,0
montecarlo,3649f570e2979a,1,1,0,0
montecarlo,3649f570e2979a,1,0,0,0
montecarlo,3649f570e2979a,1,0,0,0
montecarlo,3649f6ec464384,1,0,0,0
montecarlo,3649f6ec464384,1,0,1,0
montecarlo,3649f6ec464384,1,0,1,0
montecarlo,3649f6ec464384,1,0,1,0
montecarlo,3649f6ec464384,1,0,1,0
montecarlo,364a01d5c158c0,1,0,0,0
montecarlo,364a01e8fc8ed2,1,1,0,0
montecarlo,364a01d5c158c0,1,1,0,0
montecarlo,364a0261053ff2,1,0,0,0
montecarlo,364a01e8fc8ed2,1,1,0,0
montecarlo,364a01d5c158c0,1,1,0,0
montecarlo,364a0261053ff2,1,0,0,0
shantenMCS,364a0314de3446,0,0,0,0
montecarlo,364a02a717d854,1,0,0,0
montecarlo,364a01e8fc8ed2,1,0,0,0
